bx,by,rx,ry,T
23,12,27,26,26.619045102608396
23,12,28,3,16.287803876677614
23,12,28,5,16.07468022323875
23,12,28,7,12.493074911360978
23,12,28,9,10.79313230300383
23,12,28,13,6.826876490335344
23,12,28,15,13.782640950109297
23,12,28,19,16.30954348289641
23,12,28,21,18.16950786787129
23,12,28,23,22.339194247390303
23,12,28,25,24.537747757042744
23,12,28,27,25.623624720923786
23,12,29,28,25.635447768345582
23,13,1,1,33.08128678976434
23,13,1,7,31.003483418344587
23,13,1,9,30.36701646433801
23,13,1,11,29.337637681777018
23,13,1,13,28.724036418032323
23,13,1,15,32.13075725253516
23,13,1,17,32.126577018395054
23,13,1,19,32.788561690165416
23,13,1,21,33.10020286207448
23,13,1,25,38.03464240600966
23,13,1,27,40.849613463190224
23,13,2,2,32.77664831723715
23,13,2,4,32.15736556409483
23,13,2,10,29.95123894552171
23,13,2,12,28.04428467657317
23,13,2,14,26.662939222171346
23,13,2,20,33.27217123683566
23,13,2,22,34.82354753256246
23,13,2,24,37.14415719831128
23,13,2,26,38.6290865695357
23,13,2,28,40.5216611176198
23,13,3,1,32.14183705163721
23,13,3,3,32.115361703426814
23,13,3,5,31.12633060936157
23,13,3,9,27.623063282504237
23,13,3,11,27.364532935114013
23,13,3,13,26.742615554197517
23,13,3,17,31.42874539982698
23,13,3,19,32.77848656469651
23,13,3,21,34.13384357207965
23,13,3,23,35.53860976158768
23,13,3,27,39.57616407641027
23,13,4,6,30.414655909725802
23,13,4,20,33.377423249100715
23,13,4,22,34.517088612808195
23,13,4,24,35.8546573333828
23,13,5,1,31.950788487452893
23,13,5,3,31.223250368834556
23,13,5,9,27.21830755007942
23,13,5,11,26.542240951239414
23,13,5,13,25.71705763054139
23,13,5,17,29.47060466253761
23,13,5,21,33.12751114276568
23,13,5,23,34.8008772393369
23,13,5,27,38.81624641799531
23,13,6,4,30.362949732952583
23,13,6,6,28.64873281570109
23,13,6,8,27.115680755402355
23,13,6,10,26.95311524601155
23,13,6,14,25.77627254812144
23,13,6,16,27.776008900321955
23,13,6,28,38.221691763211155
23,13,7,3,30.13608166997915
23,13,7,5,29.067157857036925
23,13,7,9,26.274858665896
23,13,7,11,21.649633589419544
23,13,7,13,23.075736251554662
23,13,7,17,28.307962524722967
23,13,7,19,28.89922359580296
23,13,7,21,30.523767895125673
23,13,7,23,30.212961788450155
23,13,7,25,35.651178621429615
23,13,7,27,37.40462139767375
23,13,8,4,28.81006248664867
23,13,8,6,27.789092953591386
23,13,8,8,25.573391208120498
23,13,8,10,20.97978304778159
23,13,8,20,29.044755341236332
23,13,8,22,29.917287813468352
23,13,8,24,35.6705967398515
23,13,8,26,36.129073885993925
23,13,9,1,23.637996252853828
23,13,9,5,27.11293338834621
23,13,9,9,24.871923750344994
23,13,9,11,20.477987588059477
23,13,9,13,21.20160754631927
23,13,9,15,21.160863398760416
23,13,9,19,27.83833327081667
23,13,9,21,29.40572209280562
23,13,9,25,35.290753036134774
23,13,9,27,36.17905659248859
23,13,10,2,23.599298796876138
23,13,10,6,26.208504768393553
23,13,10,8,24.35013043622658
23,13,10,10,19.976192128337363
23,13,10,12,19.746424089404673
23,13,10,18,26.059363634203933
23,13,10,20,28.137065627286855
23,13,10,22,29.689828396077882
23,13,10,24,34.09876973723695
23,13,10,26,35.39091040006625
23,13,10,28,35.974809372664716
23,13,11,1,23.143470172462695
23,13,11,3,23.481821283763825
23,13,11,5,25.376912684160853
23,13,11,15,21.38234678759963
23,13,11,17,24.110078103839744
23,13,11,19,26.362094160506402
23,13,11,21,29.760191987532625
23,13,11,23,31.772335572339124
23,13,11,27,35.51812723981794
23,13,12,2,22.312681887655
23,13,12,8,21.375020910286832
23,13,12,10,19.726247680941697
23,13,12,12,18.21598699739453
23,13,12,14,19.403320043644737
23,13,12,18,25.130677794706045
23,13,12,22,30.045372807736594
23,13,12,24,33.46863822837783
23,13,13,3,21.248199807687605
23,13,13,5,19.355740016709387
23,13,13,7,19.76944149538052
23,13,13,19,25.165512816233814
23,13,13,23,30.375771877427884
23,13,13,25,33.03254989233354
23,13,13,27,34.29699804565964
23,13,14,6,18.397371478123095
23,13,14,10,12.579431691986363
23,13,14,12,14.774417033045367
23,13,14,16,16.53884324047905
23,13,14,20,23.88061095180502
23,13,14,24,31.239939249505674
23,13,14,26,32.39569230829191
23,13,15,3,19.793559197804328
23,13,15,5,17.68800292048245
23,13,15,7,18.3824574454136
23,13,15,13,13.658983441764235
23,13,15,23,29.703141154597787
23,13,15,25,31.601758398090812
23,13,15,27,31.651762629316636
23,13,16,2,18.26461912597832
23,13,16,4,16.744496688651523
23,13,16,6,17.31840460895263
23,13,16,8,10.41505996951819
23,13,16,10,10.75038060070033
23,13,16,12,12.196243340213211
23,13,16,16,15.831680221227435
23,13,16,18,20.38668760625546
23,13,16,20,21.688854230028625
23,13,16,24,30.033032130474766
23,13,16,26,31.35058428634449
23,13,16,28,31.37728452089687
23,13,17,3,16.599073727842086
23,13,17,5,15.5816441992728
23,13,17,7,11.588694831425103
23,13,17,9,10.332893910493553
23,13,17,11,10.738274881146664
23,13,17,15,15.22015962948209
23,13,17,21,21.40088986833434
23,13,17,23,27.774692192682192
23,13,17,27,31.191117345735393
23,13,18,4,15.124497326016153
23,13,18,6,12.639518323507723
23,13,18,8,10.573671506768076
23,13,18,10,9.726546016215773
23,13,18,12,11.660542477825715
23,13,18,14,13.769692564902988
23,13,18,16,16.351764908637925
23,13,18,18,19.060190973701186
23,13,18,20,20.501456240666634
23,13,18,22,26.444415134528906
23,13,18,28,30.748549030105295
23,13,19,3,15.426413707405084
23,13,19,9,8.973925811656244
23,13,19,15,14.971169163918313
23,13,19,21,21.244966669240238
23,13,19,23,25.282949101150443
23,13,19,25,29.010892077620447
23,13,19,27,29.643384295762452
23,13,20,2,15.383317560857362
23,13,20,4,15.018200298009049
23,13,20,6,11.297013062752898
23,13,20,8,9.38463131303881
23,13,20,10,7.088193621437968
23,13,20,12,12.852141568330904
23,13,20,14,14.326680473950384
23,13,20,18,18.616434438135926
23,13,20,20,20.333078928834503
23,13,20,22,22.19952896997606
23,13,20,24,24.93797207933049
23,13,20,26,28.1844793934001
23,13,20,28,30.305980714475197
23,13,21,1,15.504281268588153
23,13,21,3,15.350694327761087
23,13,21,5,13.132002597032784
23,13,21,9,7.075106268343703
23,13,21,11,5.7871838016744945
23,13,21,17,17.198042011543603
23,13,21,25,26.571316000319744
23,13,21,27,27.38817090975049
23,13,22,0,15.56646826952245
23,13,22,6,11.068145207301116
23,13,22,8,9.375782706276459
23,13,22,10,4.428361248652601
23,13,22,12,1.0
23,13,22,14,14.892497114203127
23,13,22,16,15.66259233491746
23,13,22,18,17.247523898793784
23,13,22,20,18.34338260379549
23,13,22,22,20.264802950796575
23,13,22,24,25.76511663648749
23,13,22,28,29.83391783513441
23,13,23,3,16.754299448408595
23,13,23,5,16.839858741761518
23,13,23,7,11.394253255565994
23,13,23,9,3.069538695630709
23,13,23,11,2.3751818147084283
23,13,23,13,0.0
23,13,23,15,13.327394767468903
23,13,23,19,17.720876952831016
23,13,23,23,25.775772182085984
23,13,23,27,29.689619283839857
23,13,24,2,17.214127756097366
23,13,24,4,16.647313709799015
23,13,24,6,13.385712234794315
23,13,24,8,12.559852586765036
23,13,24,14,11.914011200347014
23,13,24,22,20.258308385950308
23,13,24,24,25.775772182085984
23,13,24,26,29.246757604551824
23,13,24,28,29.70291721395032
23,13,25,1,17.712917897653327
23,13,25,5,15.580759058073815
23,13,25,9,12.15845421678872
23,13,25,11,4.2274629215379536
23,13,25,15,11.056986459799583
23,13,25,17,12.536577538989954
23,13,25,21,19.63236614238095
23,13,25,23,20.258308385950308
23,13,25,25,28.857065050529812
23,13,26,10,10.80364323150139
23,13,26,12,6.861570582666118
23,13,26,14,8.456693703994333
23,13,26,20,18.339574473594475
23,13,26,22,20.633395034010654
23,13,26,26,28.580428145011602
23,13,26,28,29.280226984572295
23,13,27,3,17.28427180183938
23,13,27,5,16.50040163735926
23,13,27,7,14.171297903134493
23,13,27,11,8.854176068533313
23,13,27,17,14.864718813268725
23,13,27,19,17.051935023339357
23,13,27,21,20.088994774971148
23,13,27,23,22.17383796473066
23,13,28,4,17.175494901097593
23,13,28,8,12.926427375241929
23,13,28,10,10.90162283618363
23,13,28,12,7.762557629019268
23,13,28,16,14.790530212921587
23,13,28,18,16.741540010820355
23,13,28,20,18.23952567538385
23,13,28,24,24.43847100221653
23,13,28,26,26.59347252685832
23,13,28,28,26.629536244634693
23,13,29,13,7.826876490335344
23,15,1,1,33.08128678976434
23,15,1,7,31.003483418344587
23,15,1,9,30.36701646433801
23,15,1,11,29.337637681777018
23,15,1,13,28.724036418032323
23,15,1,15,32.08849983493171
23,15,1,17,31.960052824340618
23,15,1,19,32.151523568762855
23,15,1,21,32.146640675722225
23,15,1,25,34.27456767278532
23,15,1,27,32.65927063201976
23,15,2,2,32.77664831723715
23,15,2,4,32.15736556409483
23,15,2,10,29.95123894552171
23,15,2,12,28.04428467657317
23,15,2,14,26.662939222171346
23,15,2,20,31.834685743832665
23,15,2,22,31.650352912538786
23,15,2,24,33.42936844170628
23,15,2,26,33.674841827748935
23,15,2,28,32.5784458338693
23,15,3,1,32.14183705163721
23,15,3,3,32.115361703426814
23,15,3,5,31.12633060936157
23,15,3,9,27.623063282504237
23,15,3,11,27.364532935114013
23,15,3,13,26.74261560972734
23,15,3,17,31.141102119483424
23,15,3,19,31.455920390470354
23,15,3,21,31.586541862240946
23,15,3,23,32.117261061583015
23,15,3,27,32.327199875789844
23,15,4,6,30.415280376911028
23,15,4,20,30.961628845593992
23,15,4,22,31.188978003544975
23,15,4,24,32.12767105733184
23,15,5,1,31.950788487452893
23,15,5,3,31.22406998201516
23,15,5,9,27.21830755007942
23,15,5,11,26.54224103453415
23,15,5,13,25.717059036853758
23,15,5,17,29.401736201101368
23,15,5,21,29.823094090672118
23,15,5,23,31.194991784545405
23,15,5,27,30.417138027210722
23,15,6,4,30.372235953826436
23,15,6,6,28.664044757371826
23,15,6,8,27.117506674266963
23,15,6,10,26.95311524601155
23,15,6,14,25.73307855495593
23,15,6,16,27.484576819018617
23,15,6,28,29.40004172111046
23,15,7,3,30.145836241241927
23,15,7,5,29.099918005751697
23,15,7,9,26.27783855374892
23,15,7,11,21.6496659918482
23,15,7,13,23.075762483133747
23,15,7,17,26.957012285841568
23,15,7,19,25.897117138117526
23,15,7,21,26.932061139937748
23,15,7,23,26.366757619834274
23,15,7,25,26.71822364075598
23,15,7,27,28.31190461908116
23,15,8,4,28.9335018519833
23,15,8,6,27.94900392351417
23,15,8,8,25.603581184115363
23,15,8,10,20.979836195364413
23,15,8,20,25.642365275832866
23,15,8,22,25.97246056834966
23,15,8,24,26.675870550505316
23,15,8,26,26.94981903377859
23,15,9,1,27.470765601159087
23,15,9,5,27.544183741817392
23,15,9,9,24.92932381448181
23,15,9,11,20.478213205980094
23,15,9,13,21.20181272449975
23,15,9,15,21.102835686656995
23,15,9,19,24.295775623595183
23,15,9,21,25.362819949979368
23,15,9,25,26.229778134347313
23,15,9,27,26.326322734809523
23,15,10,2,27.331421404885067
23,15,10,6,26.65103991943462
23,15,10,8,24.58351229811106
23,15,10,10,19.976590216595774
23,15,10,12,19.748419500854684
23,15,10,18,23.032938688370976
23,15,10,20,24.27128529018848
23,15,10,22,25.612174140323024
23,15,10,24,25.417233533675923
23,15,10,26,25.70629332416795
23,15,10,28,25.87760034368835
23,15,11,1,27.000251612074806
23,15,11,3,26.726729580606065
23,15,11,5,27.014601518977102
23,15,11,15,20.96748453726492
23,15,11,17,22.069972669439572
23,15,11,19,22.202932280086635
23,15,11,21,25.657757470336055
23,15,11,23,25.580831935086433
23,15,11,27,24.53447448028005
23,15,12,2,26.139191301660123
23,15,12,8,22.128604876094176
23,15,12,10,19.954846039305295
23,15,12,12,18.239428931431732
23,15,12,14,19.366824953480634
23,15,12,18,21.444184977313956
23,15,12,22,25.91289801395724
23,15,12,24,23.73302493459007
23,15,13,3,25.135722474158804
23,15,13,5,23.34941301612297
23,15,13,7,22.157248284483096
23,15,13,19,19.49542095642505
23,15,13,23,17.867361398730623
23,15,13,25,21.188903482964275
23,15,13,27,22.340171149604696
23,15,14,6,22.14444474637855
23,15,14,10,13.719806834269477
23,15,14,12,14.786964687189
23,15,14,16,10.8677197503003
23,15,14,20,16.569543385025355
23,15,14,24,18.88570204306955
23,15,14,26,20.280144040935856
23,15,15,3,23.807606361572155
23,15,15,5,21.768472544720264
23,15,15,7,22.002312680728622
23,15,15,13,12.581409293325692
23,15,15,23,17.14180037435288
23,15,15,25,19.42793631515359
23,15,15,27,19.87443506054985
23,15,16,2,22.43726745522015
23,15,16,4,21.029344871355867
23,15,16,6,21.438354378241193
23,15,16,8,12.071136865111413
23,15,16,10,12.221355740167331
23,15,16,12,10.893845215957647
23,15,16,16,9.557787654675145
23,15,16,18,12.329640158675891
23,15,16,20,13.806818223656876
23,15,16,24,17.613041525354873
23,15,16,26,19.18988312902615
23,15,16,28,20.008856790449006
23,15,17,3,21.16377648552927
23,15,17,5,20.10378890146142
23,15,17,7,16.430719589671185
23,15,17,9,11.811860186201462
23,15,17,11,10.696520936280406
23,15,17,15,8.73477410581987
23,15,17,21,13.489771195308954
23,15,17,23,15.220462125858376
23,15,17,27,19.957833653730663
23,15,18,4,20.01743469723939
23,15,18,6,17.667981545977902
23,15,18,8,15.668077027215464
23,15,18,10,11.59781396716973
23,15,18,12,9.074197135276382
23,15,18,14,7.329305644031284
23,15,18,16,8.915296120352902
23,15,18,18,11.115365227827704
23,15,18,20,12.521485048682614
23,15,18,22,13.905617265126955
23,15,18,28,19.402651018871687
23,15,19,3,20.544748142125005
23,15,19,9,13.880396466135375
23,15,19,15,6.881885747844434
23,15,19,21,9.398008925988389
23,15,19,23,12.987496824992974
23,15,19,25,17.14170923371757
23,15,19,27,17.99006982077448
23,15,20,2,20.935779181819278
23,15,20,4,20.44225863649846
23,15,20,6,17.324363970781004
23,15,20,8,15.688952137519474
23,15,20,10,13.587308558644516
23,15,20,12,6.609035116244316
23,15,20,14,4.94466325703395
23,15,20,18,6.104758759395178
23,15,20,20,8.288225196869723
23,15,20,22,10.296980611205521
23,15,20,24,12.883822623165935
23,15,20,26,16.21717389671168
23,15,20,28,18.84746838401271
23,15,21,1,21.233289788063075
23,15,21,3,21.024095069206087
23,15,21,5,19.211476964395157
23,15,21,9,15.041321152370084
23,15,21,11,14.319258649778025
23,15,21,17,4.287409332726221
23,15,21,25,14.499972698679995
23,15,21,27,15.301676535887113
23,15,22,0,21.355194478711418
23,15,22,6,18.130624579211286
23,15,22,8,16.922285655286892
23,15,22,10,13.241122058359348
23,15,22,12,10.408855539849412
23,15,22,14,2.1411494815553036
23,15,22,16,2.271871307206571
23,15,22,18,4.790354353201188
23,15,22,20,6.403911282033788
23,15,22,22,8.442244503167544
23,15,22,24,13.777041322921589
23,15,22,28,22.262024504117132
23,15,23,3,21.82326915065691
23,15,23,5,21.482602322182416
23,15,23,7,17.223053218812524
23,15,23,9,11.67264898206672
23,15,23,11,10.468283261546267
23,15,23,13,10.408855539849412
23,15,23,15,0.0
23,15,23,19,5.650859683860335
23,15,23,23,13.8558137843703
23,15,23,27,22.073612054416195
23,15,24,2,21.841374525162404
23,15,24,4,20.94739612493751
23,15,24,6,17.217571695067804
23,15,24,8,15.215359501165494
23,15,24,14,1.0
23,15,24,22,12.627871556849593
23,15,24,24,13.8558137843703
23,15,24,26,21.515181433727737
23,15,24,28,22.095152466979528
23,15,25,1,22.08733429844662
23,15,25,5,18.447728639836313
23,15,25,9,12.733844886446686
23,15,25,11,8.394604379158253
23,15,25,15,2.354880456682692
23,15,25,17,4.114721461686508
23,15,25,21,11.84993636354428
23,15,25,23,12.627871556849593
23,15,25,25,21.0353367752953
23,15,26,10,10.8036428462635
23,15,26,12,6.846675303079977
23,15,26,14,4.163221583688646
23,15,26,20,10.272040926230956
23,15,26,22,12.942060798954167
23,15,26,26,20.74736064519596
23,15,26,28,21.570912937634578
23,15,27,3,17.28427180183938
23,15,27,5,16.86919363750054
23,15,27,7,14.171297903134493
23,15,27,11,8.853310145657975
23,15,27,17,6.66513822134005
23,15,27,19,8.820684189603881
23,15,27,21,12.244360917896948
23,15,27,23,14.352997096217884
23,15,28,4,17.175494901097593
23,15,28,8,12.926427375241929
23,15,28,10,10.901622450945741
23,15,28,12,7.761691513524985
23,15,28,16,6.862255423373016
23,15,28,18,8.49498594329435
23,15,28,20,10.160466734953745
23,15,28,24,16.50748227995942
23,15,28,26,18.636110373369064
23,15,28,28,18.64160678616814
23,15,29,13,7.826875334621674
23,18,1,2,35.784173630677905
23,18,1,4,35.04966850426272
23,18,1,6,33.89740559267685
23,18,1,8,33.591339705976864
23,18,1,10,32.8214044981643
23,18,1,12,31.679508967699775
23,18,1,16,34.511016120870636
23,18,1,18,34.24346414131227
23,18,1,20,33.76130071427283
23,18,1,28,29.69851465869422
23,18,2,3,35.23293402140666
23,18,2,5,34.55541076434672
23,18,2,7,33.89740559267685
23,18,2,17,34.248109776784965
23,18,2,25,31.409085976047205
23,18,3,6,33.71764575354526
23,18,3,8,30.521874349417832
23,18,3,12,30.39961722593104
23,18,3,14,29.737459676818794
23,18,3,16,34.06540250185539
23,18,3,18,33.76620206414077
23,18,3,20,33.01835129882997
23,18,3,22,32.408378833739526
23,18,3,24,32.132686241952186
23,18,3,26,30.140947021163257
23,18,3,28,29.541538551126358
23,18,4,1,34.953911466779445
23,18,4,3,34.5843784392151
23,18,4,5,33.71764575354526
23,18,4,7,33.37413848265981
23,18,4,9,30.343128364497133
23,18,4,13,29.25297997728632
23,18,4,17,33.218753229565294
23,18,4,25,32.21116589766365
23,18,4,27,28.443160825645336
23,18,5,2,34.51025659506437
23,18,5,4,33.74895818646527
23,18,5,6,32.520640437767995
23,18,5,8,30.147467572916362
23,18,5,10,29.86201310425552
23,18,5,12,29.125460169926264
23,18,5,16,31.398181770247124
23,18,5,18,32.3721039572752
23,18,5,20,31.839047924288973
23,18,5,22,31.772780990497555
23,18,5,24,32.086985199717375
23,18,5,26,27.46365626327645
23,18,6,1,34.86151016396387
23,18,6,3,33.53979693693308
23,18,6,7,30.898847579566233
23,18,6,13,27.85790157240734
23,18,6,15,29.574828386281105
23,18,6,19,28.939945595178518
23,18,6,21,30.138183341182028
23,18,6,25,23.808766521944246
23,18,6,27,26.420712165337733
23,18,7,2,33.121474437868685
23,18,7,4,32.62579416103152
23,18,7,6,31.582590797515053
23,18,7,8,29.38313961837818
23,18,7,12,25.406899597635718
23,18,7,16,30.1462750500067
23,18,7,18,29.404118055986437
23,18,7,20,28.898131386590347
23,18,7,22,27.816014082322557
